epoch,train_loss,val_loss,val_mae,val_rmse,val_r2,val_sign_accuracy,val_sign_accuracy_nonzero,learning_rate,is_best
1,1.147630523899455,2.3355959844589234,2.7888246685266496,3.5449356697296057,-0.36444830646268045,0.38,0.4222222222222222,0.0001,True
2,0.44947183871710744,2.1620038735866545,2.6009714788198472,3.44237642636174,-0.28664011517600674,0.38,0.4222222222222222,0.0001,True
3,0.35720515957585086,2.026226409673691,2.472607729882002,3.261373517873252,-0.15489220663245962,0.38,0.4222222222222222,0.0001,True
